ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000027,NHS North West London Integrated Care Board,2023/24,3,30077003,7,8
E54000027,NHS North West London Integrated Care Board,2023/24,1,30077003,10,10
E54000027,NHS North West London Integrated Care Board,2019/20,1,33449004,75,86
E54000027,NHS North West London Integrated Care Board,2019/20,3,33449004,2,2
E54000027,NHS North West London Integrated Care Board,2020/21,1,33449004,63,73
E54000027,NHS North West London Integrated Care Board,2021/22,1,33449004,67,75
E54000027,NHS North West London Integrated Care Board,2022/23,1,33449004,63,83
E54000027,NHS North West London Integrated Care Board,2022/23,3,33449004,1,1
E54000027,NHS North West London Integrated Care Board,2023/24,4,33449004,2,2
E54000027,NHS North West London Integrated Care Board,2023/24,1,33449004,42,44
E54000027,NHS North West London Integrated Care Board,2019/20,4,35489007,1,2
E54000027,NHS North West London Integrated Care Board,2019/20,1,35489007,541,633
E54000027,NHS North West London Integrated Care Board,2019/20,3,35489007,21,22
E54000027,NHS North West London Integrated Care Board,2020/21,1,35489007,547,651
E54000027,NHS North West London Integrated Care Board,2020/21,4,35489007,2,2
E54000027,NHS North West London Integrated Care Board,2020/21,3,35489007,76,83
E54000027,NHS North West London Integrated Care Board,2021/22,3,35489007,202,224
E54000027,NHS North West London Integrated Care Board,2021/22,1,35489007,796,944
E54000027,NHS North West London Integrated Care Board,2021/22,4,35489007,5,5
E54000027,NHS North West London Integrated Care Board,2021/22,5,35489007,2,2
E54000027,NHS North West London Integrated Care Board,2022/23,3,35489007,127,138
E54000027,NHS North West London Integrated Care Board,2022/23,1,35489007,744,942
E54000027,NHS North West London Integrated Care Board,2022/23,4,35489007,6,6
E54000027,NHS North West London Integrated Care Board,2023/24,5,35489007,2,2
E54000027,NHS North West London Integrated Care Board,2023/24,1,35489007,553,689
E54000027,NHS North West London Integrated Care Board,2023/24,3,35489007,63,70
E54000027,NHS North West London Integrated Care Board,2023/24,4,35489007,8,8
E54000027,NHS North West London Integrated Care Board,2021/22,1,371631005,28,33
E54000027,NHS North West London Integrated Care Board,2021/22,3,371631005,1,1
E54000027,NHS North West London Integrated Care Board,2022/23,1,371631005,93,99
E54000027,NHS North West London Integrated Care Board,2022/23,3,371631005,1,1
E54000027,NHS North West London Integrated Care Board,2023/24,3,371631005,6,6
E54000027,NHS North West London Integrated Care Board,2023/24,1,371631005,50,53
E54000027,NHS North West London Integrated Care Board,2019/20,1,397923000,9,9
E54000027,NHS North West London Integrated Care Board,2020/21,1,397923000,7,7
E54000027,NHS North West London Integrated Care Board,2021/22,1,397923000,4,4
E54000027,NHS North West London Integrated Care Board,2021/22,5,397923000,1,1
E54000027,NHS North West London Integrated Care Board,2021/22,3,397923000,1,1
E54000027,NHS North West London Integrated Care Board,2022/23,1,397923000,5,5
E54000027,NHS North West London Integrated Care Board,2023/24,1,397923000,3,3
E54000027,NHS North West London Integrated Care Board,2023/24,3,397923000,4,4
E54000027,NHS North West London Integrated Care Board,2019/20,1,44376007,4,4
E54000027,NHS North West London Integrated Care Board,2020/21,1,44376007,1,2
E54000027,NHS North West London Integrated Care Board,2021/22,3,44376007,1,1
E54000027,NHS North West London Integrated Care Board,2021/22,1,44376007,5,5
E54000027,NHS North West London Integrated Care Board,2022/23,1,44376007,4,4
E54000027,NHS North West London Integrated Care Board,2023/24,1,44376007,5,6
E54000027,NHS North West London Integrated Care Board,2023/24,3,44376007,1,1
E54000027,NHS North West London Integrated Care Board,2019/20,1,50705009,1,1
E54000027,NHS North West London Integrated Care Board,2021/22,1,50705009,1,1
E54000027,NHS North West London Integrated Care Board,2019/20,3,52072009,2,2
E54000027,NHS North West London Integrated Care Board,2019/20,1,52072009,9,10
E54000027,NHS North West London Integrated Care Board,2020/21,1,52072009,7,8
E54000027,NHS North West London Integrated Care Board,2021/22,1,52072009,11,11
E54000027,NHS North West London Integrated Care Board,2022/23,3,52072009,0,1
E54000027,NHS North West London Integrated Care Board,2022/23,1,52072009,10,10
E54000027,NHS North West London Integrated Care Board,2023/24,4,52072009,1,1
E54000027,NHS North West London Integrated Care Board,2023/24,1,52072009,6,6
E54000027,NHS North West London Integrated Care Board,2019/20,1,58214004,31,31
E54000027,NHS North West London Integrated Care Board,2020/21,1,58214004,21,29
E54000027,NHS North West London Integrated Care Board,2021/22,1,58214004,32,35
E54000027,NHS North West London Integrated Care Board,2022/23,1,58214004,35,39
E54000027,NHS North West London Integrated Care Board,2022/23,4,58214004,1,1
E54000027,NHS North West London Integrated Care Board,2023/24,1,58214004,29,32
E54000027,NHS North West London Integrated Care Board,2019/20,1,69322001,209,240
E54000027,NHS North West London Integrated Care Board,2019/20,3,69322001,10,11
E54000027,NHS North West London Integrated Care Board,2020/21,1,69322001,229,283
E54000027,NHS North West London Integrated Care Board,2020/21,3,69322001,35,36
E54000027,NHS North West London Integrated Care Board,2021/22,3,69322001,57,61
E54000027,NHS North West London Integrated Care Board,2021/22,4,69322001,1,2
E54000027,NHS North West London Integrated Care Board,2021/22,1,69322001,250,299
E54000027,NHS North West London Integrated Care Board,2022/23,3,69322001,40,41
E54000027,NHS North West London Integrated Care Board,2022/23,1,69322001,323,395
E54000027,NHS North West London Integrated Care Board,2022/23,4,69322001,1,1
E54000027,NHS North West London Integrated Care Board,2023/24,1,69322001,326,418
E54000027,NHS North West London Integrated Care Board,2023/24,3,69322001,10,12
E54000027,NHS North West London Integrated Care Board,2023/24,4,69322001,1,1
E54000027,NHS North West London Integrated Care Board,2019/20,3,72366004,1,1
E54000027,NHS North West London Integrated Care Board,2019/20,1,72366004,19,22
E54000027,NHS North West London Integrated Care Board,2020/21,1,72366004,48,56
E54000027,NHS North West London Integrated Care Board,2020/21,3,72366004,6,6
E54000027,NHS North West London Integrated Care Board,2021/22,5,72366004,0,1
E54000027,NHS North West London Integrated Care Board,2021/22,1,72366004,83,98
E54000027,NHS North West London Integrated Care Board,2021/22,4,72366004,1,1
E54000027,NHS North West London Integrated Care Board,2021/22,3,72366004,10,10
E54000027,NHS North West London Integrated Care Board,2022/23,1,72366004,75,92
E54000027,NHS North West London Integrated Care Board,2022/23,3,72366004,4,4
E54000027,NHS North West London Integrated Care Board,2023/24,3,72366004,6,6
E54000027,NHS North West London Integrated Care Board,2023/24,1,72366004,69,85
E54000028,NHS North Central London Integrated Care Board,2019/20,1,13746004,14,21
E54000028,NHS North Central London Integrated Care Board,2020/21,1,13746004,9,11
E54000028,NHS North Central London Integrated Care Board,2021/22,1,13746004,12,12
E54000028,NHS North Central London Integrated Care Board,2022/23,1,13746004,14,14
E54000028,NHS North Central London Integrated Care Board,2023/24,3,13746004,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,13746004,15,15
E54000028,NHS North Central London Integrated Care Board,2019/20,1,17226007,2,2
E54000028,NHS North Central London Integrated Care Board,2020/21,1,17226007,3,4
E54000028,NHS North Central London Integrated Care Board,2021/22,1,17226007,5,5
E54000028,NHS North Central London Integrated Care Board,2022/23,1,17226007,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,17226007,3,3
E54000028,NHS North Central London Integrated Care Board,2019/20,1,191714002,39,44
E54000028,NHS North Central London Integrated Care Board,2020/21,1,191714002,24,27
E54000028,NHS North Central London Integrated Care Board,2021/22,1,191714002,46,55
E54000028,NHS North Central London Integrated Care Board,2022/23,1,191714002,42,58
E54000028,NHS North Central London Integrated Care Board,2022/23,3,191714002,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,191714002,35,51
E54000028,NHS North Central London Integrated Care Board,2023/24,3,191714002,1,1
E54000028,NHS North Central London Integrated Care Board,2022/23,1,191736004,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,1,191736004,5,7
E54000028,NHS North Central London Integrated Care Board,2019/20,3,197480006,237,262
E54000028,NHS North Central London Integrated Care Board,2019/20,4,197480006,2,2
E54000028,NHS North Central London Integrated Care Board,2019/20,1,197480006,517,587
E54000028,NHS North Central London Integrated Care Board,2020/21,3,197480006,183,195
E54000028,NHS North Central London Integrated Care Board,2020/21,1,197480006,633,733
E54000028,NHS North Central London Integrated Care Board,2021/22,4,197480006,20,22
E54000028,NHS North Central London Integrated Care Board,2021/22,3,197480006,241,253
E54000028,NHS North Central London Integrated Care Board,2021/22,1,197480006,652,740
E54000028,NHS North Central London Integrated Care Board,2022/23,4,197480006,15,16
E54000028,NHS North Central London Integrated Care Board,2022/23,3,197480006,173,180
E54000028,NHS North Central London Integrated Care Board,2022/23,1,197480006,404,428
E54000028,NHS North Central London Integrated Care Board,2023/24,4,197480006,13,13
E54000028,NHS North Central London Integrated Care Board,2023/24,5,197480006,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,1,197480006,406,428
E54000028,NHS North Central London Integrated Care Board,2023/24,3,197480006,186,206
E54000028,NHS North Central London Integrated Care Board,2019/20,1,30077003,10,10
E54000028,NHS North Central London Integrated Care Board,2020/21,3,30077003,1,1
E54000028,NHS North Central London Integrated Care Board,2020/21,1,30077003,10,10
E54000028,NHS North Central London Integrated Care Board,2021/22,1,30077003,27,28
E54000028,NHS North Central London Integrated Care Board,2021/22,5,30077003,1,1
E54000028,NHS North Central London Integrated Care Board,2021/22,3,30077003,7,7
E54000028,NHS North Central London Integrated Care Board,2022/23,1,30077003,14,14
E54000028,NHS North Central London Integrated Care Board,2022/23,3,30077003,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,3,30077003,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,30077003,8,9
E54000028,NHS North Central London Integrated Care Board,2019/20,1,33449004,47,49
E54000028,NHS North Central London Integrated Care Board,2020/21,1,33449004,38,45
E54000028,NHS North Central London Integrated Care Board,2021/22,1,33449004,42,43
E54000028,NHS North Central London Integrated Care Board,2022/23,1,33449004,34,37
E54000028,NHS North Central London Integrated Care Board,2022/23,4,33449004,1,1
E54000028,NHS North Central London Integrated Care Board,2022/23,3,33449004,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,33449004,21,22
E54000028,NHS North Central London Integrated Care Board,2019/20,3,35489007,22,24
E54000028,NHS North Central London Integrated Care Board,2019/20,1,35489007,312,370
E54000028,NHS North Central London Integrated Care Board,2020/21,3,35489007,12,14
E54000028,NHS North Central London Integrated Care Board,2020/21,1,35489007,453,538
E54000028,NHS North Central London Integrated Care Board,2021/22,4,35489007,1,1
E54000028,NHS North Central London Integrated Care Board,2021/22,3,35489007,10,10
E54000028,NHS North Central London Integrated Care Board,2021/22,1,35489007,477,545
E54000028,NHS North Central London Integrated Care Board,2022/23,1,35489007,377,433
E54000028,NHS North Central London Integrated Care Board,2022/23,4,35489007,3,3
E54000028,NHS North Central London Integrated Care Board,2022/23,3,35489007,9,10
E54000028,NHS North Central London Integrated Care Board,2023/24,1,35489007,338,404
E54000028,NHS North Central London Integrated Care Board,2023/24,3,35489007,16,16
E54000028,NHS North Central London Integrated Care Board,2023/24,4,35489007,4,4
E54000028,NHS North Central London Integrated Care Board,2021/22,1,371631005,2,2
E54000028,NHS North Central London Integrated Care Board,2021/22,3,371631005,1,1
E54000028,NHS North Central London Integrated Care Board,2022/23,1,371631005,28,28
E54000028,NHS North Central London Integrated Care Board,2022/23,3,371631005,11,11
E54000028,NHS North Central London Integrated Care Board,2023/24,1,371631005,30,31
E54000028,NHS North Central London Integrated Care Board,2023/24,3,371631005,9,10
E54000028,NHS North Central London Integrated Care Board,2019/20,1,397923000,3,3
E54000028,NHS North Central London Integrated Care Board,2020/21,1,397923000,7,7
E54000028,NHS North Central London Integrated Care Board,2021/22,1,397923000,7,8
E54000028,NHS North Central London Integrated Care Board,2021/22,3,397923000,72,73
E54000028,NHS North Central London Integrated Care Board,2022/23,3,397923000,8,8
E54000028,NHS North Central London Integrated Care Board,2022/23,1,397923000,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,3,397923000,0,1
E54000028,NHS North Central London Integrated Care Board,2019/20,1,44376007,4,4
E54000028,NHS North Central London Integrated Care Board,2020/21,1,44376007,3,4
E54000028,NHS North Central London Integrated Care Board,2021/22,1,44376007,4,4
E54000028,NHS North Central London Integrated Care Board,2022/23,3,44376007,1,1
E54000028,NHS North Central London Integrated Care Board,2022/23,1,44376007,3,3
E54000028,NHS North Central London Integrated Care Board,2023/24,1,44376007,5,6
E54000028,NHS North Central London Integrated Care Board,2020/21,1,50705009,1,1
E54000028,NHS North Central London Integrated Care Board,2021/22,1,50705009,2,2
E54000028,NHS North Central London Integrated Care Board,2021/22,3,50705009,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,1,50705009,2,2
E54000028,NHS North Central London Integrated Care Board,2019/20,1,52072009,4,4
E54000028,NHS North Central London Integrated Care Board,2019/20,3,52072009,1,1
E54000028,NHS North Central London Integrated Care Board,2020/21,1,52072009,2,2
E54000028,NHS North Central London Integrated Care Board,2020/21,3,52072009,2,2
E54000028,NHS North Central London Integrated Care Board,2021/22,1,52072009,6,6
E54000028,NHS North Central London Integrated Care Board,2021/22,3,52072009,2,2
E54000028,NHS North Central London Integrated Care Board,2022/23,1,52072009,3,3
E54000028,NHS North Central London Integrated Care Board,2022/23,3,52072009,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,1,52072009,3,4
E54000028,NHS North Central London Integrated Care Board,2019/20,1,58214004,13,14
E54000028,NHS North Central London Integrated Care Board,2020/21,3,58214004,1,1
E54000028,NHS North Central London Integrated Care Board,2020/21,1,58214004,13,16
E54000028,NHS North Central London Integrated Care Board,2021/22,3,58214004,1,1
E54000028,NHS North Central London Integrated Care Board,2021/22,1,58214004,15,17
E54000028,NHS North Central London Integrated Care Board,2022/23,1,58214004,11,12
E54000028,NHS North Central London Integrated Care Board,2023/24,1,58214004,9,9
E54000028,NHS North Central London Integrated Care Board,2019/20,1,69322001,111,121
E54000028,NHS North Central London Integrated Care Board,2019/20,3,69322001,1,1
E54000028,NHS North Central London Integrated Care Board,2020/21,1,69322001,140,164
E54000028,NHS North Central London Integrated Care Board,2021/22,3,69322001,2,2
E54000028,NHS North Central London Integrated Care Board,2021/22,1,69322001,117,135
E54000028,NHS North Central London Integrated Care Board,2022/23,1,69322001,98,114
E54000028,NHS North Central London Integrated Care Board,2022/23,3,69322001,3,3
E54000028,NHS North Central London Integrated Care Board,2023/24,3,69322001,5,5
E54000028,NHS North Central London Integrated Care Board,2023/24,1,69322001,117,129
E54000028,NHS North Central London Integrated Care Board,2019/20,1,72366004,22,24
E54000028,NHS North Central London Integrated Care Board,2020/21,1,72366004,42,62
E54000028,NHS North Central London Integrated Care Board,2021/22,1,72366004,61,77
E54000028,NHS North Central London Integrated Care Board,2021/22,3,72366004,2,2
E54000028,NHS North Central London Integrated Care Board,2022/23,1,72366004,43,53
E54000028,NHS North Central London Integrated Care Board,2022/23,3,72366004,3,3
E54000028,NHS North Central London Integrated Care Board,2023/24,4,72366004,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,3,72366004,2,2
E54000028,NHS North Central London Integrated Care Board,2023/24,1,72366004,36,47
E54000029,NHS North East London Integrated Care Board,2019/20,1,13746004,19,19
E54000029,NHS North East London Integrated Care Board,2019/20,3,13746004,1,1
E54000029,NHS North East London Integrated Care Board,2020/21,1,13746004,21,24
E54000029,NHS North East London Integrated Care Board,2021/22,1,13746004,23,24
E54000029,NHS North East London Integrated Care Board,2022/23,1,13746004,19,19
E54000029,NHS North East London Integrated Care Board,2023/24,1,13746004,17,19
E54000029,NHS North East London Integrated Care Board,2020/21,1,17226007,3,3
E54000029,NHS North East London Integrated Care Board,2021/22,1,17226007,8,8
E54000029,NHS North East London Integrated Care Board,2022/23,3,17226007,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,1,17226007,10,10
E54000029,NHS North East London Integrated Care Board,2023/24,1,17226007,3,4
E54000029,NHS North East London Integrated Care Board,2019/20,1,191714002,51,57
E54000029,NHS North East London Integrated Care Board,2020/21,1,191714002,35,38
E54000029,NHS North East London Integrated Care Board,2021/22,1,191714002,57,67
E54000029,NHS North East London Integrated Care Board,2021/22,3,191714002,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,3,191714002,2,2
E54000029,NHS North East London Integrated Care Board,2022/23,1,191714002,63,85
E54000029,NHS North East London Integrated Care Board,2023/24,3,191714002,2,2
E54000029,NHS North East London Integrated Care Board,2023/24,1,191714002,66,94
E54000029,NHS North East London Integrated Care Board,2022/23,3,191736004,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,1,191736004,2,2
E54000029,NHS North East London Integrated Care Board,2023/24,1,191736004,6,6
E54000029,NHS North East London Integrated Care Board,2023/24,3,191736004,1,2
E54000029,NHS North East London Integrated Care Board,2019/20,3,197480006,161,179
E54000029,NHS North East London Integrated Care Board,2019/20,1,197480006,511,556
E54000029,NHS North East London Integrated Care Board,2020/21,1,197480006,461,508
E54000029,NHS North East London Integrated Care Board,2020/21,3,197480006,127,138
E54000029,NHS North East London Integrated Care Board,2021/22,1,197480006,548,603
E54000029,NHS North East London Integrated Care Board,2021/22,5,197480006,1,1
E54000029,NHS North East London Integrated Care Board,2021/22,4,197480006,1,1
E54000029,NHS North East London Integrated Care Board,2021/22,3,197480006,171,178
E54000029,NHS North East London Integrated Care Board,2022/23,5,197480006,3,3
E54000029,NHS North East London Integrated Care Board,2022/23,1,197480006,384,410
E54000029,NHS North East London Integrated Care Board,2022/23,3,197480006,133,139
E54000029,NHS North East London Integrated Care Board,2023/24,5,197480006,4,4
E54000029,NHS North East London Integrated Care Board,2023/24,3,197480006,98,100
E54000029,NHS North East London Integrated Care Board,2023/24,1,197480006,294,306
E54000029,NHS North East London Integrated Care Board,2019/20,3,30077003,14,14
E54000029,NHS North East London Integrated Care Board,2019/20,1,30077003,31,37
E54000029,NHS North East London Integrated Care Board,2020/21,3,30077003,27,32
E54000029,NHS North East London Integrated Care Board,2020/21,1,30077003,20,20
E54000029,NHS North East London Integrated Care Board,2021/22,3,30077003,30,32
E54000029,NHS North East London Integrated Care Board,2021/22,1,30077003,19,20
E54000029,NHS North East London Integrated Care Board,2022/23,1,30077003,20,20
E54000029,NHS North East London Integrated Care Board,2022/23,3,30077003,23,23
E54000029,NHS North East London Integrated Care Board,2023/24,3,30077003,14,15
E54000029,NHS North East London Integrated Care Board,2023/24,1,30077003,10,10
E54000029,NHS North East London Integrated Care Board,2019/20,1,33449004,116,134
E54000029,NHS North East London Integrated Care Board,2020/21,1,33449004,77,98
E54000029,NHS North East London Integrated Care Board,2021/22,1,33449004,79,92
E54000029,NHS North East London Integrated Care Board,2022/23,1,33449004,49,52
E54000029,NHS North East London Integrated Care Board,2022/23,3,33449004,1,1
E54000029,NHS North East London Integrated Care Board,2023/24,1,33449004,57,63
E54000029,NHS North East London Integrated Care Board,2019/20,3,35489007,35,36
E54000029,NHS North East London Integrated Care Board,2019/20,1,35489007,613,711
E54000029,NHS North East London Integrated Care Board,2020/21,3,35489007,17,18
E54000029,NHS North East London Integrated Care Board,2020/21,1,35489007,551,683
E54000029,NHS North East London Integrated Care Board,2021/22,3,35489007,17,18
E54000029,NHS North East London Integrated Care Board,2021/22,1,35489007,702,837
E54000029,NHS North East London Integrated Care Board,2022/23,3,35489007,24,24
E54000029,NHS North East London Integrated Care Board,2022/23,1,35489007,745,909
E54000029,NHS North East London Integrated Care Board,2023/24,1,35489007,694,814
E54000029,NHS North East London Integrated Care Board,2023/24,3,35489007,20,20
E54000029,NHS North East London Integrated Care Board,2021/22,3,371631005,4,5
E54000029,NHS North East London Integrated Care Board,2021/22,1,371631005,14,14
E54000029,NHS North East London Integrated Care Board,2022/23,5,371631005,3,3
E54000029,NHS North East London Integrated Care Board,2022/23,1,371631005,76,77
E54000029,NHS North East London Integrated Care Board,2022/23,3,371631005,35,35
E54000029,NHS North East London Integrated Care Board,2023/24,5,371631005,3,3
E54000029,NHS North East London Integrated Care Board,2023/24,3,371631005,35,37
E54000029,NHS North East London Integrated Care Board,2023/24,1,371631005,76,77
E54000029,NHS North East London Integrated Care Board,2019/20,1,397923000,9,10
E54000029,NHS North East London Integrated Care Board,2019/20,3,397923000,1,1
E54000029,NHS North East London Integrated Care Board,2020/21,1,397923000,12,13
E54000029,NHS North East London Integrated Care Board,2020/21,3,397923000,2,2
E54000029,NHS North East London Integrated Care Board,2021/22,1,397923000,24,25
E54000029,NHS North East London Integrated Care Board,2021/22,3,397923000,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,1,397923000,7,7
E54000029,NHS North East London Integrated Care Board,2022/23,3,397923000,2,2
E54000029,NHS North East London Integrated Care Board,2023/24,3,397923000,1,1
E54000029,NHS North East London Integrated Care Board,2023/24,1,397923000,8,9
E54000029,NHS North East London Integrated Care Board,2019/20,1,44376007,3,3
E54000029,NHS North East London Integrated Care Board,2020/21,1,44376007,6,8
E54000029,NHS North East London Integrated Care Board,2021/22,1,44376007,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,1,44376007,4,4
E54000029,NHS North East London Integrated Care Board,2023/24,1,44376007,6,6
E54000029,NHS North East London Integrated Care Board,2019/20,1,50705009,2,2
E54000029,NHS North East London Integrated Care Board,2020/21,1,50705009,1,2
E54000029,NHS North East London Integrated Care Board,2021/22,1,50705009,2,2
E54000029,NHS North East London Integrated Care Board,2022/23,1,50705009,3,3
E54000029,NHS North East London Integrated Care Board,2019/20,3,52072009,3,3
E54000029,NHS North East London Integrated Care Board,2019/20,1,52072009,5,5
E54000029,NHS North East London Integrated Care Board,2020/21,1,52072009,4,5
E54000029,NHS North East London Integrated Care Board,2020/21,3,52072009,4,4
E54000029,NHS North East London Integrated Care Board,2021/22,1,52072009,5,5
E54000029,NHS North East London Integrated Care Board,2022/23,1,52072009,2,2
E54000029,NHS North East London Integrated Care Board,2023/24,3,52072009,2,2
E54000029,NHS North East London Integrated Care Board,2023/24,1,52072009,4,4
E54000029,NHS North East London Integrated Care Board,2019/20,3,58214004,2,2
E54000029,NHS North East London Integrated Care Board,2019/20,1,58214004,35,37
E54000029,NHS North East London Integrated Care Board,2020/21,1,58214004,33,34
E54000029,NHS North East London Integrated Care Board,2020/21,3,58214004,1,1
E54000029,NHS North East London Integrated Care Board,2021/22,1,58214004,22,25
E54000029,NHS North East London Integrated Care Board,2022/23,5,58214004,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,1,58214004,26,29
E54000029,NHS North East London Integrated Care Board,2022/23,3,58214004,1,1
E54000029,NHS North East London Integrated Care Board,2023/24,1,58214004,31,32
E54000029,NHS North East London Integrated Care Board,2019/20,3,69322001,16,18
E54000029,NHS North East London Integrated Care Board,2019/20,1,69322001,264,298
E54000029,NHS North East London Integrated Care Board,2020/21,1,69322001,237,292
E54000029,NHS North East London Integrated Care Board,2020/21,3,69322001,8,9
E54000029,NHS North East London Integrated Care Board,2021/22,1,69322001,230,271
E54000029,NHS North East London Integrated Care Board,2021/22,3,69322001,9,9
E54000029,NHS North East London Integrated Care Board,2022/23,5,69322001,1,1
E54000029,NHS North East London Integrated Care Board,2022/23,3,69322001,5,5
E54000029,NHS North East London Integrated Care Board,2022/23,1,69322001,246,288
E54000029,NHS North East London Integrated Care Board,2023/24,3,69322001,7,8
E54000029,NHS North East London Integrated Care Board,2023/24,1,69322001,280,313
E54000029,NHS North East London Integrated Care Board,2019/20,3,72366004,5,5
E54000029,NHS North East London Integrated Care Board,2019/20,1,72366004,46,54
E54000029,NHS North East London Integrated Care Board,2020/21,3,72366004,4,4
E54000029,NHS North East London Integrated Care Board,2020/21,1,72366004,50,62
E54000029,NHS North East London Integrated Care Board,2021/22,3,72366004,6,7
E54000029,NHS North East London Integrated Care Board,2021/22,1,72366004,59,70
E54000029,NHS North East London Integrated Care Board,2022/23,3,72366004,5,5
E54000029,NHS North East London Integrated Care Board,2022/23,1,72366004,45,47
E54000029,NHS North East London Integrated Care Board,2023/24,1,72366004,61,69
E54000029,NHS North East London Integrated Care Board,2023/24,3,72366004,8,8
E54000030,NHS South East London Integrated Care Board,2019/20,3,13746004,1,1
E54000030,NHS South East London Integrated Care Board,2019/20,1,13746004,17,23
E54000030,NHS South East London Integrated Care Board,2020/21,1,13746004,19,22
E54000030,NHS South East London Integrated Care Board,2021/22,3,13746004,1,1
E54000030,NHS South East London Integrated Care Board,2021/22,1,13746004,17,21
E54000030,NHS South East London Integrated Care Board,2022/23,1,13746004,32,38
E54000030,NHS South East London Integrated Care Board,2023/24,1,13746004,15,17
E54000030,NHS South East London Integrated Care Board,2019/20,1,17226007,12,13
E54000030,NHS South East London Integrated Care Board,2020/21,1,17226007,14,14
E54000030,NHS South East London Integrated Care Board,2021/22,3,17226007,2,2
E54000030,NHS South East London Integrated Care Board,2021/22,1,17226007,26,26
E54000030,NHS South East London Integrated Care Board,2022/23,3,17226007,1,1
E54000030,NHS South East London Integrated Care Board,2022/23,1,17226007,43,46
E54000030,NHS South East London Integrated Care Board,2023/24,1,17226007,20,21
E54000030,NHS South East London Integrated Care Board,2023/24,3,17226007,1,1
E54000030,NHS South East London Integrated Care Board,2019/20,3,191714002,2,2
E54000030,NHS South East London Integrated Care Board,2019/20,1,191714002,78,116
E54000030,NHS South East London Integrated Care Board,2020/21,1,191714002,62,98
E54000030,NHS South East London Integrated Care Board,2021/22,1,191714002,80,110
E54000030,NHS South East London Integrated Care Board,2021/22,3,191714002,2,2
E54000030,NHS South East London Integrated Care Board,2022/23,3,191714002,2,2
E54000030,NHS South East London Integrated Care Board,2022/23,5,191714002,1,1
E54000030,NHS South East London Integrated Care Board,2022/23,1,191714002,97,122
E54000030,NHS South East London Integrated Care Board,2023/24,3,191714002,3,3
E54000030,NHS South East London Integrated Care Board,2023/24,1,191714002,69,102
E54000030,NHS South East London Integrated Care Board,2022/23,1,191736004,11,12
E54000030,NHS South East London Integrated Care Board,2023/24,1,191736004,9,11
E54000030,NHS South East London Integrated Care Board,2023/24,3,191736004,1,1
E54000030,NHS South East London Integrated Care Board,2019/20,4,197480006,0,1
E54000030,NHS South East London Integrated Care Board,2019/20,1,197480006,659,756
E54000030,NHS South East London Integrated Care Board,2019/20,3,197480006,84,88
E54000030,NHS South East London Integrated Care Board,2020/21,4,197480006,1,1
E54000030,NHS South East London Integrated Care Board,2020/21,1,197480006,634,734
E54000030,NHS South East London Integrated Care Board,2020/21,3,197480006,69,71
E54000030,NHS South East London Integrated Care Board,2021/22,3,197480006,146,153
E54000030,NHS South East London Integrated Care Board,2021/22,1,197480006,696,765
E54000030,NHS South East London Integrated Care Board,2022/23,3,197480006,111,116
E54000030,NHS South East London Integrated Care Board,2022/23,1,197480006,517,580
E54000030,NHS South East London Integrated Care Board,2023/24,3,197480006,150,157
E54000030,NHS South East London Integrated Care Board,2023/24,4,197480006,1,2
E54000030,NHS South East London Integrated Care Board,2023/24,5,197480006,1,1
E54000030,NHS South East London Integrated Care Board,2023/24,1,197480006,312,335
E54000030,NHS South East London Integrated Care Board,2019/20,1,30077003,26,26
E54000030,NHS South East London Integrated Care Board,2019/20,3,30077003,9,9
E54000030,NHS South East London Integrated Care Board,2020/21,3,30077003,2,2
E54000030,NHS South East London Integrated Care Board,2020/21,1,30077003,20,20
E54000030,NHS South East London Integrated Care Board,2021/22,1,30077003,18,19
E54000030,NHS South East London Integrated Care Board,2021/22,3,30077003,6,6
E54000030,NHS South East London Integrated Care Board,2022/23,1,30077003,28,28
E54000030,NHS South East London Integrated Care Board,2022/23,3,30077003,14,14
E54000030,NHS South East London Integrated Care Board,2023/24,3,30077003,13,13
E54000030,NHS South East London Integrated Care Board,2023/24,1,30077003,20,20
E54000030,NHS South East London Integrated Care Board,2019/20,1,33449004,41,45
E54000030,NHS South East London Integrated Care Board,2019/20,3,33449004,12,14
E54000030,NHS South East London Integrated Care Board,2020/21,1,33449004,51,62
E54000030,NHS South East London Integrated Care Board,2020/21,3,33449004,9,9
